,user_id,user_text,action,response_text,incomplete_action,parameters
623,e7701645-3a3c-ec1e-4250-f9b26e68778e,symphonies,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': '', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': 'si', 'doremus-artist-prev': '', 'date-period': ''}"
624,e7701645-3a3c-ec1e-4250-f9b26e68778e,no,works-by - no,,False,{}
625,1b9efc08-e585-db61-cf29-ba807f2b2b64,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
626,094c1b7e-7020-2e7d-d606-6c7bda9de37b,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
627,949384a5-20af-a17c-5a5c-c8f5afb09106,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
628,c8cb4569-c9fb-e9ee-c287-42021c00c437,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
629,90b3b69d-1316-9d53-5068-4cce564f9dee,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
630,4ff1efb3-c30a-1af6-ddc0-d2718451f457,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
631,4ff1efb3-c30a-1af6-ddc0-d2718451f457,hello,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
632,4ff1efb3-c30a-1af6-ddc0-d2718451f457,give me two works from Beethoven,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '6963af5e-b126-3d40-a84b-97e0b78f5452', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
633,4ff1efb3-c30a-1af6-ddc0-d2718451f457,piano,works-by-instrument,Perfect! Do you want to add something?,False,"{'doremus-strictly': '', 'doremus-instrument': ['kpf']}"
634,4ff1efb3-c30a-1af6-ddc0-d2718451f457,no,works-by - no,,False,{}
635,4ff1efb3-c30a-1af6-ddc0-d2718451f457,are there any events in pares in October ,find-performance,,False,"{'date-period': '2019-10-01/2019-10-31', 'geo-city': '', 'number': ''}"
636,4ff1efb3-c30a-1af6-ddc0-d2718451f457,hello,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
637,4ff1efb3-c30a-1af6-ddc0-d2718451f457,give me a work of Mort,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': '', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
638,4ff1efb3-c30a-1af6-ddc0-d2718451f457,give me a work of stravinsqi,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': '', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
639,4ff1efb3-c30a-1af6-ddc0-d2718451f457,give me a work of HUBERT,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': '0318dc39-63b1-3ed4-9fe2-a4c431b0a689', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
640,4ff1efb3-c30a-1af6-ddc0-d2718451f457,give me a work of an Italian composer,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': '', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
641,4ff1efb3-c30a-1af6-ddc0-d2718451f457,19th century,works-by-years,Ok! What's the composition period?,True,{'date-period': ''}
642,4ff1efb3-c30a-1af6-ddc0-d2718451f457,19 century,works-by-years,Ok! What's the composition period?,True,{'date-period': ''}
643,4ff1efb3-c30a-1af6-ddc0-d2718451f457,18011900,works-by-years,Perfect! Do you want to add something?,False,{'date-period': '1900-01-01/1900-01-31'}
644,4ff1efb3-c30a-1af6-ddc0-d2718451f457,no,works-by - no,,False,{}
645,4ff1efb3-c30a-1af6-ddc0-d2718451f457,hello,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
646,4ff1efb3-c30a-1af6-ddc0-d2718451f457,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
647,9dcb6340-8527-ab94-89de-6a87d1a487ce,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
648,3c31fca3-7845-4e49-f873-105938a2dcaf,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
649,3c31fca3-7845-4e49-f873-105938a2dcaf,give me a work for clarinette,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': '', 'doremus-instrument': ['wcl'], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
650,3c31fca3-7845-4e49-f873-105938a2dcaf,give me a work with clarinette,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': '', 'doremus-instrument': ['wcl'], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
651,3c31fca3-7845-4e49-f873-105938a2dcaf,no,works-by - no,,False,{}
652,3c31fca3-7845-4e49-f873-105938a2dcaf,give me a work with clarinette by Mozart,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': ['wcl'], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
653,3c31fca3-7845-4e49-f873-105938a2dcaf,no,works-by - no,,False,{}
654,3c31fca3-7845-4e49-f873-105938a2dcaf,give me the concerto for clarinette by Mozart,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': ['wcl'], 'doremus-strictly': '', 'doremus-genre': 'co', 'doremus-artist-prev': '', 'date-period': ''}"
655,3c31fca3-7845-4e49-f873-105938a2dcaf,give me the work 622 by Mozart,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '622', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
656,3c31fca3-7845-4e49-f873-105938a2dcaf,no,works-by - no,,False,{}
657,3c31fca3-7845-4e49-f873-105938a2dcaf,give me K 622 by Mozart,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '622', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': ['k'], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
658,3c31fca3-7845-4e49-f873-105938a2dcaf,give me Mozart by Orchestra philharmonique dew Radio trance ,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': ['oun'], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
659,3c31fca3-7845-4e49-f873-105938a2dcaf,no,works-by - no,,False,{}
660,3c31fca3-7845-4e49-f873-105938a2dcaf,give me concerto op 83 by Brahms,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '83', 'doremus-artist': 'f9a2ac39-a62d-3be2-8abb-e564de0ec96d', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': 'co', 'doremus-artist-prev': '', 'date-period': ''}"
661,3c31fca3-7845-4e49-f873-105938a2dcaf,give bolero by orchestra national dew trance,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': '', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
662,3c31fca3-7845-4e49-f873-105938a2dcaf,no,works-by - no,,False,{}
663,3c31fca3-7845-4e49-f873-105938a2dcaf,give me bolero by ravel,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': '1b1205f9-b99a-3bb8-ba77-256689af2e00', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
664,3c31fca3-7845-4e49-f873-105938a2dcaf,no,works-by - no,,False,{}
665,3c31fca3-7845-4e49-f873-105938a2dcaf,give me a work by Brahms in d major,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': 'f9a2ac39-a62d-3be2-8abb-e564de0ec96d', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
666,3c31fca3-7845-4e49-f873-105938a2dcaf,no,works-by - no,,False,{}
667,3c31fca3-7845-4e49-f873-105938a2dcaf,give me a concerto by Brahms in d major,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': 'f9a2ac39-a62d-3be2-8abb-e564de0ec96d', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
668,3c31fca3-7845-4e49-f873-105938a2dcaf,no,works-by - no,,False,{}
669,3c31fca3-7845-4e49-f873-105938a2dcaf,give me a nonzero by Brahms,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': 'f9a2ac39-a62d-3be2-8abb-e564de0ec96d', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
670,3c31fca3-7845-4e49-f873-105938a2dcaf,no,works-by - no,,False,{}
671,3c31fca3-7845-4e49-f873-105938a2dcaf,give me a work by sung,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': '', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
672,3c31fca3-7845-4e49-f873-105938a2dcaf,no,works-by - no,,False,{}
673,62232f2b-5e58-9e4a-90f3-122e16a644bf,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
674,62232f2b-5e58-9e4a-90f3-122e16a644bf,hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
675,62232f2b-5e58-9e4a-90f3-122e16a644bf,hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
676,2e4f73da-9e03-c5a8-b6d7-7432e77d7a5a,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
677,d0420181-c5c7-f4d9-2bde-cec9804ecea0,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
678,d0420181-c5c7-f4d9-2bde-cec9804ecea0,Tell me two works by Mozart for clarinet,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': ['wcl'], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
679,d0420181-c5c7-f4d9-2bde-cec9804ecea0,Give me two works by Debussy for clarinet,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'doremus-instrument': ['wcl'], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
680,d0420181-c5c7-f4d9-2bde-cec9804ecea0,Give me two works by Debussy for clarinet,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'doremus-instrument': ['wcl'], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
681,d0420181-c5c7-f4d9-2bde-cec9804ecea0,Give me two works by Mort for clarinet,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '', 'doremus-instrument': ['wcl'], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
682,d0420181-c5c7-f4d9-2bde-cec9804ecea0,Give me two works by Motet for clarinet,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '', 'doremus-instrument': ['wcl'], 'doremus-strictly': '', 'doremus-genre': 'mo', 'doremus-artist-prev': '', 'date-period': ''}"
683,d0420181-c5c7-f4d9-2bde-cec9804ecea0,Tell me two works by Leopold Mozart for clarinet,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': 'd0b9f779-d895-3f5a-9c06-723ac67de6c6', 'doremus-instrument': ['wcl'], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
684,d0420181-c5c7-f4d9-2bde-cec9804ecea0,Tell me two works by Wolfgang Amadeus Mozart for clarinet,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': ['wcl'], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
685,d0420181-c5c7-f4d9-2bde-cec9804ecea0,Give me two works by Wolfgang Amadeus Mozart for clarinet,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': ['wcl'], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
686,d0420181-c5c7-f4d9-2bde-cec9804ecea0,Talk me about Vivaldi,discover-artist,,False,{'doremus-artist': 'b34f92ab-ad86-361b-a8b8-5c3a4db784d0'}
687,d0420181-c5c7-f4d9-2bde-cec9804ecea0,Talk me about Vivaldi,discover-artist,,False,{'doremus-artist': 'b34f92ab-ad86-361b-a8b8-5c3a4db784d0'}
688,d0420181-c5c7-f4d9-2bde-cec9804ecea0,Talk to me about Vivaldi,discover-artist,,False,{'doremus-artist': 'b34f92ab-ad86-361b-a8b8-5c3a4db784d0'}
689,d0420181-c5c7-f4d9-2bde-cec9804ecea0,Propose me an event for next month,find-performance,,False,"{'date-period': '2019-03-01/2019-03-31', 'geo-city': '', 'number': ''}"
690,d0420181-c5c7-f4d9-2bde-cec9804ecea0,Propose me an event for the next two months,find-performance,,False,"{'date-period': '2019-02-02/2019-04-02', 'geo-city': '', 'number': ''}"
691,d0420181-c5c7-f4d9-2bde-cec9804ecea0,Find me an artist born in Paris,find-artist,,False,"{'number': '', 'doremus-instrument': [], 'date-period': '', 'geo-city': 'Paris', 'doremus-strictly': '', 'doremus-genre': ''}"
692,d0420181-c5c7-f4d9-2bde-cec9804ecea0,Find me an artist born in Paris in the 18th century,find-artist,,False,"{'number': '', 'doremus-instrument': [], 'date-period': '', 'geo-city': 'Paris', 'doremus-strictly': '', 'doremus-genre': ''}"
693,d0420181-c5c7-f4d9-2bde-cec9804ecea0,Find me an artist born in Paris between 1801 and 1900,find-artist,,False,"{'number': '1900', 'doremus-instrument': [], 'date-period': '1801-01-01/1801-12-31', 'geo-city': 'Paris', 'doremus-strictly': '', 'doremus-genre': ''}"
694,d0420181-c5c7-f4d9-2bde-cec9804ecea0,hello,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
695,d0420181-c5c7-f4d9-2bde-cec9804ecea0,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
696,d0420181-c5c7-f4d9-2bde-cec9804ecea0,Give me 2 works for violin clarinet and piano,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '', 'doremus-instrument': ['svl', 'wcl', 'kpf'], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
697,d0420181-c5c7-f4d9-2bde-cec9804ecea0,trio,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': '', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': 'tri', 'doremus-artist-prev': '', 'date-period': ''}"
698,d0420181-c5c7-f4d9-2bde-cec9804ecea0,a work by Mozart,works-by-artist,Perfect! Do you want to add something?,False,{'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63'}
699,d0420181-c5c7-f4d9-2bde-cec9804ecea0,no,works-by - no,,False,{}
700,d0420181-c5c7-f4d9-2bde-cec9804ecea0,Give me 2 works for violin clarinet and piano,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '', 'doremus-instrument': ['svl', 'wcl', 'kpf'], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
701,d0420181-c5c7-f4d9-2bde-cec9804ecea0,no,works-by - no,,False,{}
702,d0420181-c5c7-f4d9-2bde-cec9804ecea0,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
703,d0420181-c5c7-f4d9-2bde-cec9804ecea0,Tell me two works by Mozart ,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
704,d0420181-c5c7-f4d9-2bde-cec9804ecea0,tell me a work for clarinet,works-by-instrument,Perfect! Do you want to add something?,False,"{'doremus-strictly': '', 'doremus-instrument': ['wcl']}"
705,d0420181-c5c7-f4d9-2bde-cec9804ecea0,no,works-by - no,,False,{}
706,53eae0a4-ba83-ceeb-fabb-3f0d47967387,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
707,9a2be3a6-9ad5-3ef7-d7c6-aeabb1c0975e,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
708,9a2be3a6-9ad5-3ef7-d7c6-aeabb1c0975e,hello,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
709,9a2be3a6-9ad5-3ef7-d7c6-aeabb1c0975e,hello,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
710,9a2be3a6-9ad5-3ef7-d7c6-aeabb1c0975e,give me a work of Mozart,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
711,9a2be3a6-9ad5-3ef7-d7c6-aeabb1c0975e,a work for clarinet,works-by-instrument,Perfect! Do you want to add something?,False,"{'doremus-strictly': '', 'doremus-instrument': ['wcl']}"
712,b7e10d82-7b59-1926-5038-f88bdcd69757,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
713,b7e10d82-7b59-1926-5038-f88bdcd69757,how many motets were written in the 16th century,Default Fallback Intent,One more time?,False,{}
714,b7e10d82-7b59-1926-5038-f88bdcd69757,16th century,Default Fallback Intent,Can you say that again?,False,{}
715,b7e10d82-7b59-1926-5038-f88bdcd69757,15001600,Default Fallback Intent,"Sorry, could you say that again?",False,{}
716,19f7c8d2-c499-91ff-328b-554b4c1d7b86,hello,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
717,19f7c8d2-c499-91ff-328b-554b4c1d7b86,Tell me about Mozart,discover-artist,,False,{'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63'}
718,f0a03f59-ab2d-a923-40ca-672565e7b242,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
719,fd3c1ba7-8a86-814d-2fab-3bc005085d0d,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
720,7c741f46-3c68-db51-8662-0c6a75082075,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
721,7c741f46-3c68-db51-8662-0c6a75082075,hello,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
722,7c741f46-3c68-db51-8662-0c6a75082075,hello,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
723,7c741f46-3c68-db51-8662-0c6a75082075,give me a work of mart,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': '', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
724,7c741f46-3c68-db51-8662-0c6a75082075,non,works-by - no,,False,{}
725,3f6a2d59-ea9f-2449-8047-4c830221fc31,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
726,3485cc53-dee1-fdca-7e92-52b45f37b075,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
727,3485cc53-dee1-fdca-7e92-52b45f37b075,hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
728,c2f6760b-dc10-0131-c58d-57bfe19f9abf,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
729,c2f6760b-dc10-0131-c58d-57bfe19f9abf,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
730,c2f6760b-dc10-0131-c58d-57bfe19f9abf,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
731,c2f6760b-dc10-0131-c58d-57bfe19f9abf,hello,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
732,aba0fa80-81a2-4f7b-0c10-d4a3c77dd5f5,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
733,aba0fa80-81a2-4f7b-0c10-d4a3c77dd5f5,hello,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
734,c9a5f127-79de-c74a-b281-fb50ffde9fe3,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
735,2011c3db-f481-21df-2a34-d9975072f9bc,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
736,2011c3db-f481-21df-2a34-d9975072f9bc,hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
737,2011c3db-f481-21df-2a34-d9975072f9bc,Tell me about Mozart,discover-artist,,False,{'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63'}
738,2011c3db-f481-21df-2a34-d9975072f9bc,Give me few works by Mozart,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'date-period': ''}"
739,2011c3db-f481-21df-2a34-d9975072f9bc,genre sonata,works-by-genre,Perfect! Do you want to add something?,False,{'doremus-genre': 'sn'}
740,2011c3db-f481-21df-2a34-d9975072f9bc,no,works-by - no,,False,{}
741,fc3c4ec3-4c08-a32b-8eee-b6e191861b2d,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
742,198e97b7-a400-ac80-144f-dedbf9d4a245,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
743,5575a08e-5b93-5c2a-0b63-245ba0dbf512,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
744,5575a08e-5b93-5c2a-0b63-245ba0dbf512,hello,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
745,5575a08e-5b93-5c2a-0b63-245ba0dbf512,give me works by Bach,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': '269cec9d-5025-3a8a-b2ef-4f7acb088f2b', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
746,5575a08e-5b93-5c2a-0b63-245ba0dbf512,no thank you,works-by - no,,False,{}
747,61d47df7-7242-74ac-e5c4-124eb666b3f0,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
748,93fb07c9-5d52-be77-77da-7a9ffaa626bf,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
749,93fb07c9-5d52-be77-77da-7a9ffaa626bf,Who was Beethoven,Default Fallback Intent,"Sorry, I didn't get that.",False,{}
750,93fb07c9-5d52-be77-77da-7a9ffaa626bf,Who was Mozart,Default Fallback Intent,I didn't get that.,False,{}
751,93fb07c9-5d52-be77-77da-7a9ffaa626bf,What are Mozarts works,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': '', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
752,93fb07c9-5d52-be77-77da-7a9ffaa626bf,No,works-by - no,,False,{}
753,93fb07c9-5d52-be77-77da-7a9ffaa626bf,What are Salieris works,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': '', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
754,93fb07c9-5d52-be77-77da-7a9ffaa626bf,piano,works-by-instrument,Perfect! Do you want to add something?,False,"{'doremus-strictly': '', 'doremus-instrument': ['kpf']}"
755,93fb07c9-5d52-be77-77da-7a9ffaa626bf,What are Salieris piano works,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': '', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
756,f6b700df-97eb-ee09-1208-001e7e49c39a,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
757,4142d30b-90de-3788-e96d-3f2f6f03f527,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
758,01ad1747-2e93-9362-c5c3-57622bce47d4,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
759,01ad1747-2e93-9362-c5c3-57622bce47d4,Hey,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
